order_id,customer_id,order_date,order_status,payment_method,total_amount
ORD008948,CUST03820,2026-04-28,completed,Card,999
ORD008949,CUST03821,2026-02-28,completed,COD,1198
ORD008950,CUST03822,2025-12-15,completed,NetBanking,2499
ORD008951,CUST03823,2025-07-02,completed,Card,1299
ORD008952,CUST03824,2025-03-20,completed,NetBanking,1499
ORD008953,CUST03824,2025-09-30,completed,COD,5498
ORD008954,CUST03824,2025-08-28,completed,COD,3798
ORD008955,CUST03824,2025-11-18,completed,Card,1799
ORD008956,CUST03824,2025-12-08,completed,NetBanking,1898
ORD008957,CUST03824,2025-07-14,completed,Card,2998
ORD008958,CUST03825,2026-06-16,completed,Card,2999
ORD008959,CUST03826,2026-02-19,completed,UPI,1499
ORD008960,CUST03828,2025-09-01,completed,COD,3998
ORD008961,CUST03828,2025-05-08,completed,NetBanking,4397
ORD008962,CUST03828,2026-04-18,completed,NetBanking,2499
ORD008963,CUST03828,2026-03-08,completed,UPI,1698
ORD008964,CUST03829,2026-04-18,completed,NetBanking,2998
ORD008965,CUST03829,2026-03-18,completed,UPI,3498
ORD008966,CUST03831,2026-01-18,completed,Card,2999
ORD008967,CUST03831,2026-05-28,returned,Card,3397
ORD008968,CUST03831,2025-10-25,completed,COD,2499
ORD008969,CUST03831,2025-06-16,completed,NetBanking,2498
ORD008970,CUST03832,2026-07-26,completed,COD,499
ORD008971,CUST03832,2025-05-15,completed,Card,3198
ORD008972,CUST03832,2026-07-15,completed,NetBanking,699
ORD008973,CUST03833,2025-06-26,completed,UPI,5498
ORD008974,CUST03833,2026-04-18,cancelled,NetBanking,899
ORD008975,CUST03834,2025-07-06,cancelled,UPI,2198
ORD008976,CUST03835,2025-12-02,completed,COD,5498
ORD008977,CUST03836,2025-04-03,completed,NetBanking,5498
ORD008978,CUST03836,2025-08-14,returned,Card,1798
ORD008979,CUST03836,2025-03-09,completed,Card,6498
ORD008980,CUST03837,2026-07-01,completed,NetBanking,4497
ORD008981,CUST03837,2025-03-24,completed,NetBanking,5297
ORD008982,CUST03837,2026-08-08,completed,Card,4798
ORD008983,CUST03837,2026-06-08,completed,Card,3198
ORD008984,CUST03838,2026-01-26,completed,COD,6997
ORD008985,CUST03838,2026-05-25,completed,UPI,5498
ORD008986,CUST03838,2026-08-20,completed,Card,1498
ORD008987,CUST03838,2026-04-22,completed,Card,3498
ORD008988,CUST03838,2025-04-10,cancelled,NetBanking,2998
ORD008989,CUST03838,2026-08-19,completed,COD,3398
ORD008990,CUST03840,2026-01-19,cancelled,UPI,1498
ORD008991,CUST03841,2025-03-10,completed,UPI,1799
ORD008992,CUST03842,2026-04-05,completed,NetBanking,2999
ORD008993,CUST03843,2026-04-12,completed,NetBanking,999
ORD008994,CUST03843,2025-05-12,completed,UPI,1499
ORD008995,CUST03843,2026-06-11,completed,COD,1898
ORD008996,CUST03843,2025-12-26,cancelled,Card,2998
ORD008997,CUST03844,2025-09-29,completed,Card,1898
ORD008998,CUST03844,2026-04-12,completed,COD,1498
ORD008999,CUST03845,2025-12-13,completed,COD,1898
ORD009000,CUST03845,2025-03-28,completed,NetBanking,2499
ORD009001,CUST03846,2025-07-02,completed,Card,5797
ORD009002,CUST03846,2026-07-21,returned,NetBanking,6498
ORD009003,CUST03847,2025-05-03,completed,Card,2298
ORD009004,CUST03847,2026-03-03,completed,COD,5297
ORD009005,CUST03847,2025-03-15,completed,Card,5498
ORD009006,CUST03847,2025-06-05,completed,COD,2499
ORD009007,CUST03848,2026-03-12,completed,NetBanking,5298
ORD009008,CUST03850,2025-05-01,completed,Card,4797
ORD009009,CUST03850,2025-06-06,completed,COD,3398
ORD009010,CUST03850,2025-12-04,completed,UPI,2499
ORD009011,CUST03850,2025-06-10,returned,COD,5498
ORD009012,CUST03850,2025-03-27,completed,NetBanking,6998
ORD009013,CUST03850,2026-07-27,returned,COD,4697
ORD009014,CUST03850,2026-02-27,completed,Card,3698
ORD009015,CUST03850,2025-08-04,completed,UPI,4798
ORD009016,CUST03851,2026-06-19,completed,Card,1299
ORD009017,CUST03851,2025-12-12,completed,UPI,4298
ORD009018,CUST03851,2026-05-31,completed,NetBanking,2499
ORD009019,CUST03851,2025-12-19,completed,UPI,7797
ORD009020,CUST03852,2026-08-04,completed,COD,6197
ORD009021,CUST03852,2025-05-17,returned,NetBanking,3998
ORD009022,CUST03853,2025-05-18,completed,COD,3197
ORD009023,CUST03854,2025-10-30,completed,UPI,3999
ORD009024,CUST03854,2026-03-21,completed,NetBanking,2499
ORD009025,CUST03854,2025-08-12,completed,NetBanking,4397
ORD009026,CUST03854,2026-08-04,completed,Card,1598
ORD009027,CUST03854,2025-06-09,completed,COD,2499
ORD009028,CUST03855,2026-04-08,completed,Card,3198
ORD009029,CUST03856,2026-08-05,cancelled,COD,499
ORD009030,CUST03857,2026-05-24,completed,Card,2499
ORD009031,CUST03858,2026-05-24,completed,UPI,5797
ORD009032,CUST03859,2026-05-09,completed,UPI,3798
ORD009033,CUST03859,2026-07-26,completed,Card,999
ORD009034,CUST03859,2026-04-16,completed,Card,3998
ORD009035,CUST03859,2026-01-08,completed,UPI,3998
ORD009036,CUST03859,2025-07-23,completed,NetBanking,2998
ORD009037,CUST03860,2025-06-29,completed,Card,2999
ORD009038,CUST03860,2026-06-14,completed,NetBanking,3898
ORD009039,CUST03860,2026-07-22,completed,NetBanking,3198
ORD009040,CUST03861,2025-09-28,completed,COD,2499
ORD009041,CUST03861,2026-06-29,completed,COD,499
ORD009042,CUST03861,2026-04-17,completed,COD,3999
ORD009043,CUST03861,2025-06-07,completed,Card,2499
ORD009044,CUST03861,2025-11-30,completed,UPI,2298
ORD009045,CUST03861,2025-04-07,completed,COD,3398
ORD009046,CUST03862,2025-12-11,completed,NetBanking,999
ORD009047,CUST03862,2026-05-23,completed,UPI,2499
ORD009048,CUST03862,2025-11-16,completed,NetBanking,499
ORD009049,CUST03862,2025-10-28,returned,UPI,1799
ORD009050,CUST03862,2025-04-10,completed,COD,2999
ORD009051,CUST03862,2026-06-12,completed,UPI,3898
ORD009052,CUST03863,2025-07-16,completed,UPI,4697
ORD009053,CUST03863,2025-10-05,completed,Card,4197
ORD009054,CUST03863,2026-03-23,completed,NetBanking,1299
ORD009055,CUST03863,2026-06-05,completed,COD,3998
ORD009056,CUST03863,2025-06-29,completed,UPI,6498
ORD009057,CUST03863,2025-09-19,cancelled,Card,1499
ORD009058,CUST03864,2025-04-17,completed,NetBanking,3998
ORD009059,CUST03865,2026-06-10,completed,UPI,3798
ORD009060,CUST03866,2025-10-21,completed,NetBanking,2499
ORD009061,CUST03867,2025-12-17,completed,Card,2499
ORD009062,CUST03867,2026-01-10,completed,UPI,1998
ORD009063,CUST03868,2026-07-16,completed,UPI,1698
ORD009064,CUST03870,2025-11-22,completed,COD,4697
ORD009065,CUST03870,2025-05-01,completed,COD,6998
ORD009066,CUST03872,2026-07-03,cancelled,UPI,3998
ORD009067,CUST03873,2026-03-30,completed,COD,1499
ORD009068,CUST03874,2026-07-16,completed,NetBanking,2798
ORD009069,CUST03874,2025-03-17,completed,UPI,7397
ORD009070,CUST03874,2026-05-19,completed,Card,899
ORD009071,CUST03875,2025-10-17,completed,UPI,699
ORD009072,CUST03875,2025-12-21,completed,Card,6998
ORD009073,CUST03875,2025-03-07,completed,NetBanking,1799
ORD009074,CUST03876,2026-03-12,completed,COD,1698
ORD009075,CUST03876,2026-03-09,completed,NetBanking,2499
ORD009076,CUST03876,2026-06-17,completed,UPI,3298
ORD009077,CUST03876,2025-07-08,completed,NetBanking,1799
ORD009078,CUST03876,2026-05-22,completed,Card,1499
ORD009079,CUST03877,2025-08-22,completed,COD,8297
ORD009080,CUST03878,2025-06-23,completed,COD,2999
ORD009081,CUST03879,2026-05-19,completed,Card,3498
ORD009082,CUST03879,2026-02-28,completed,NetBanking,1299
ORD009083,CUST03879,2025-05-21,completed,COD,4797
ORD009084,CUST03880,2026-08-05,completed,NetBanking,2999
ORD009085,CUST03881,2025-08-31,completed,COD,2498
ORD009086,CUST03883,2025-11-02,completed,NetBanking,1398
ORD009087,CUST03883,2026-02-14,completed,NetBanking,2499
ORD009088,CUST03885,2025-12-25,completed,NetBanking,3798
ORD009089,CUST03885,2026-08-11,completed,UPI,3798
ORD009090,CUST03885,2026-04-21,completed,COD,3398
ORD009091,CUST03885,2025-06-01,completed,Card,3198
ORD009092,CUST03886,2026-03-31,cancelled,COD,2998
ORD009093,CUST03886,2025-03-30,completed,NetBanking,2698
ORD009094,CUST03887,2025-11-27,completed,NetBanking,3797
ORD009095,CUST03888,2025-11-08,completed,NetBanking,5498
ORD009096,CUST03888,2026-07-02,cancelled,UPI,1299
ORD009097,CUST03888,2026-06-13,cancelled,NetBanking,1398
ORD009098,CUST03888,2025-06-08,completed,COD,4797
ORD009099,CUST03888,2025-05-29,completed,COD,1499
ORD009100,CUST03888,2026-06-24,completed,COD,4798
ORD009101,CUST03889,2025-11-27,completed,Card,4197
ORD009102,CUST03889,2025-05-25,completed,Card,4397
ORD009103,CUST03890,2026-04-22,completed,COD,2298
ORD009104,CUST03890,2025-06-10,completed,Card,899
ORD009105,CUST03890,2025-04-27,completed,UPI,4698
ORD009106,CUST03890,2026-06-22,completed,NetBanking,3898
ORD009107,CUST03891,2026-06-02,cancelled,UPI,899
ORD009108,CUST03891,2026-07-03,completed,COD,1499
ORD009109,CUST03891,2026-06-02,completed,COD,3298
ORD009110,CUST03893,2026-05-31,completed,NetBanking,699
ORD009111,CUST03894,2025-08-06,completed,NetBanking,3898
ORD009112,CUST03895,2025-07-05,completed,Card,499
ORD009113,CUST03896,2025-08-24,returned,UPI,699
ORD009114,CUST03896,2026-08-11,completed,Card,699
ORD009115,CUST03896,2025-09-21,cancelled,Card,3897
ORD009116,CUST03896,2026-01-02,completed,Card,3797
ORD009117,CUST03896,2026-04-30,completed,NetBanking,3098
ORD009118,CUST03896,2025-10-05,completed,COD,1499
ORD009119,CUST03897,2026-04-14,completed,NetBanking,3798
ORD009120,CUST03898,2025-11-12,completed,UPI,699
ORD009121,CUST03898,2026-02-03,completed,UPI,2499
ORD009122,CUST03899,2025-04-21,completed,Card,4998
ORD009123,CUST03900,2025-06-06,completed,COD,4597
ORD009124,CUST03900,2026-06-27,completed,UPI,4998
ORD009125,CUST03902,2025-03-27,completed,NetBanking,3198
ORD009126,CUST03903,2026-05-20,completed,NetBanking,3999
ORD009127,CUST03904,2025-03-11,completed,Card,5498
ORD009128,CUST03905,2025-05-05,completed,NetBanking,8797
ORD009129,CUST03906,2025-10-29,completed,COD,499
ORD009130,CUST03907,2025-10-21,completed,NetBanking,2499
ORD009131,CUST03908,2025-04-15,completed,COD,2499
ORD009132,CUST03909,2026-04-10,completed,Card,2498
ORD009133,CUST03909,2025-06-30,completed,NetBanking,4197
ORD009134,CUST03910,2026-05-17,cancelled,Card,4498
ORD009135,CUST03911,2025-04-28,completed,NetBanking,3198
ORD009136,CUST03912,2026-03-25,completed,UPI,5498
ORD009137,CUST03913,2026-05-21,completed,UPI,1299
ORD009138,CUST03913,2025-11-20,completed,UPI,2798
ORD009139,CUST03913,2026-06-20,completed,COD,2499
ORD009140,CUST03913,2025-10-14,cancelled,Card,2198
ORD009141,CUST03913,2025-11-13,completed,UPI,1798
ORD009142,CUST03913,2025-05-22,completed,UPI,2298
ORD009143,CUST03914,2025-12-05,completed,UPI,499
ORD009144,CUST03915,2026-07-01,completed,COD,3998
ORD009145,CUST03915,2025-03-14,completed,UPI,1299
ORD009146,CUST03916,2025-12-24,completed,Card,3999
ORD009147,CUST03916,2025-09-07,completed,Card,699
ORD009148,CUST03916,2025-08-19,completed,Card,2698
ORD009149,CUST03916,2026-03-13,completed,NetBanking,2499
ORD009150,CUST03916,2026-06-02,completed,COD,3198
ORD009151,CUST03917,2026-04-20,cancelled,NetBanking,3798
ORD009152,CUST03918,2026-06-03,completed,COD,699
ORD009153,CUST03918,2025-07-20,completed,UPI,2499
ORD009154,CUST03918,2026-03-06,completed,NetBanking,6998
ORD009155,CUST03918,2025-08-21,completed,COD,1299
ORD009156,CUST03918,2026-07-28,completed,COD,499
ORD009157,CUST03918,2025-08-03,completed,NetBanking,2998
ORD009158,CUST03919,2025-08-26,completed,UPI,1398
ORD009159,CUST03919,2026-07-14,completed,NetBanking,2999
ORD009160,CUST03919,2025-05-22,completed,Card,6998
ORD009161,CUST03919,2025-06-22,completed,Card,2998
ORD009162,CUST03919,2025-08-12,completed,NetBanking,2798
ORD009163,CUST03919,2025-09-24,completed,Card,1299
ORD009164,CUST03919,2025-10-19,completed,Card,1799
ORD009165,CUST03920,2026-03-09,completed,Card,3897
ORD009166,CUST03920,2025-07-03,completed,NetBanking,4298
ORD009167,CUST03920,2025-04-10,completed,COD,4797
ORD009168,CUST03921,2025-05-29,completed,NetBanking,1799
ORD009169,CUST03921,2025-11-07,completed,Card,1398
ORD009170,CUST03921,2025-07-11,completed,UPI,4797
ORD009171,CUST03921,2025-09-02,completed,NetBanking,3998
ORD009172,CUST03921,2026-07-13,completed,Card,2998
ORD009173,CUST03921,2026-05-07,completed,COD,3898
ORD009174,CUST03923,2025-12-17,completed,COD,4997
ORD009175,CUST03923,2025-08-16,cancelled,COD,2499
ORD009176,CUST03923,2026-01-08,completed,UPI,4497
ORD009177,CUST03923,2026-06-02,completed,Card,2998
ORD009178,CUST03923,2025-08-04,completed,Card,2999
ORD009179,CUST03923,2025-03-06,completed,NetBanking,2298
ORD009180,CUST03924,2026-01-04,completed,UPI,3398
ORD009181,CUST03925,2026-06-16,completed,Card,3398
ORD009182,CUST03926,2026-06-14,completed,COD,3798
ORD009183,CUST03926,2025-08-31,cancelled,NetBanking,2499
ORD009184,CUST03926,2025-08-15,completed,COD,3298
ORD009185,CUST03926,2025-10-05,completed,Card,499
ORD009186,CUST03926,2025-09-23,completed,Card,1698
ORD009187,CUST03927,2026-07-11,cancelled,UPI,1499
ORD009188,CUST03927,2025-06-26,completed,UPI,5297
ORD009189,CUST03927,2026-08-22,completed,NetBanking,4197
ORD009190,CUST03928,2025-12-15,completed,Card,3498
ORD009191,CUST03928,2025-08-19,completed,UPI,6498
ORD009192,CUST03928,2025-08-02,completed,NetBanking,3998
ORD009193,CUST03928,2026-03-07,completed,NetBanking,3998
ORD009194,CUST03928,2026-02-28,completed,UPI,2798
ORD009195,CUST03929,2026-01-28,completed,NetBanking,1299
ORD009196,CUST03931,2025-08-15,completed,UPI,2498
ORD009197,CUST03932,2026-04-29,completed,NetBanking,3697
ORD009198,CUST03933,2025-03-10,completed,NetBanking,1598
ORD009199,CUST03933,2026-06-26,completed,UPI,2698
ORD009200,CUST03934,2026-07-07,completed,Card,699
ORD009201,CUST03934,2026-03-20,completed,NetBanking,1698
ORD009202,CUST03935,2025-09-11,completed,NetBanking,2499
ORD009203,CUST03935,2025-10-05,completed,COD,1499
ORD009204,CUST03935,2026-04-23,completed,UPI,6997
ORD009205,CUST03935,2025-08-18,completed,NetBanking,4298
ORD009206,CUST03935,2025-07-21,cancelled,COD,2499
ORD009207,CUST03936,2025-11-03,completed,COD,6797
ORD009208,CUST03936,2025-06-17,completed,UPI,6997
ORD009209,CUST03937,2025-08-19,completed,Card,2499
ORD009210,CUST03937,2026-07-15,returned,NetBanking,1398
ORD009211,CUST03938,2025-12-17,completed,NetBanking,1798
ORD009212,CUST03939,2025-12-09,completed,Card,2499
ORD009213,CUST03940,2026-02-05,completed,UPI,4097
ORD009214,CUST03940,2026-04-27,completed,UPI,2998
ORD009215,CUST03941,2025-10-19,completed,UPI,2498
ORD009216,CUST03941,2025-08-26,completed,UPI,1299
ORD009217,CUST03942,2025-10-01,completed,Card,7297
ORD009218,CUST03943,2026-05-08,completed,UPI,2499
ORD009219,CUST03944,2026-06-15,completed,UPI,6498
ORD009220,CUST03945,2026-01-09,completed,COD,2398
ORD009221,CUST03945,2026-02-08,completed,NetBanking,2499
ORD009222,CUST03945,2026-03-24,completed,UPI,4298
ORD009223,CUST03946,2025-09-29,completed,COD,3398
ORD009224,CUST03947,2025-11-22,completed,COD,2499
ORD009225,CUST03947,2026-08-14,completed,COD,4498
ORD009226,CUST03948,2025-06-03,completed,NetBanking,2499
ORD009227,CUST03948,2026-07-21,completed,NetBanking,2998
ORD009228,CUST03948,2026-07-17,completed,COD,899
ORD009229,CUST03948,2026-04-02,completed,UPI,2998
ORD009230,CUST03948,2025-04-27,completed,COD,7397
ORD009231,CUST03950,2026-02-18,completed,NetBanking,5798
ORD009232,CUST03950,2025-07-21,completed,Card,2798
ORD009233,CUST03950,2026-05-13,completed,Card,4298
ORD009234,CUST03950,2026-04-26,completed,NetBanking,3498
ORD009235,CUST03951,2026-04-13,completed,NetBanking,4498
ORD009236,CUST03952,2025-09-12,completed,NetBanking,1799
ORD009237,CUST03952,2025-10-09,returned,NetBanking,899
ORD009238,CUST03953,2026-05-20,completed,COD,3999
ORD009239,CUST03953,2026-07-11,completed,Card,4197
ORD009240,CUST03953,2026-08-23,returned,NetBanking,4298
ORD009241,CUST03953,2025-04-02,completed,NetBanking,2499
ORD009242,CUST03953,2025-10-09,cancelled,Card,4997
ORD009243,CUST03953,2025-10-01,completed,COD,3297
ORD009244,CUST03954,2025-09-13,completed,UPI,2498
ORD009245,CUST03954,2026-06-11,cancelled,Card,3798
ORD009246,CUST03955,2026-04-26,completed,Card,2298
ORD009247,CUST03955,2025-10-15,completed,UPI,6497
ORD009248,CUST03956,2025-05-13,completed,COD,2498
ORD009249,CUST03957,2026-04-28,completed,UPI,2298
ORD009250,CUST03958,2025-11-02,completed,UPI,4298
ORD009251,CUST03959,2026-01-10,completed,COD,3398
ORD009252,CUST03959,2025-06-10,completed,COD,1299
ORD009253,CUST03960,2025-04-24,completed,Card,3398
ORD009254,CUST03960,2025-12-30,completed,UPI,1698
ORD009255,CUST03960,2025-03-30,completed,COD,4998
ORD009256,CUST03961,2025-08-31,completed,UPI,2498
ORD009257,CUST03962,2026-08-10,completed,NetBanking,4698
ORD009258,CUST03962,2025-03-17,completed,NetBanking,4798
ORD009259,CUST03962,2026-06-13,completed,NetBanking,1998
ORD009260,CUST03962,2025-05-11,completed,UPI,9497
ORD009261,CUST03963,2025-12-16,completed,COD,4698
ORD009262,CUST03963,2025-10-22,completed,COD,4298
ORD009263,CUST03964,2026-01-16,completed,Card,899
ORD009264,CUST03964,2025-10-17,returned,COD,1299
ORD009265,CUST03964,2025-09-22,completed,COD,4697
ORD009266,CUST03964,2025-12-02,completed,Card,699
ORD009267,CUST03964,2025-11-10,completed,COD,5997
ORD009268,CUST03964,2025-03-20,completed,UPI,2197
ORD009269,CUST03965,2025-12-16,completed,NetBanking,699
ORD009270,CUST03965,2026-01-23,completed,COD,1998
ORD009271,CUST03967,2026-04-15,completed,NetBanking,1499
ORD009272,CUST03967,2025-03-30,completed,Card,5997
ORD009273,CUST03967,2026-04-04,completed,UPI,1998
ORD009274,CUST03967,2026-01-29,completed,COD,2499
ORD009275,CUST03967,2025-07-07,completed,UPI,699
ORD009276,CUST03968,2026-03-16,completed,NetBanking,3097
ORD009277,CUST03968,2025-08-30,completed,UPI,2198
ORD009278,CUST03968,2025-06-12,completed,NetBanking,2499
ORD009279,CUST03969,2025-04-16,completed,NetBanking,499
ORD009280,CUST03971,2025-03-18,completed,COD,4997
ORD009281,CUST03971,2026-07-30,completed,Card,899
ORD009282,CUST03971,2026-02-26,completed,Card,4798
ORD009283,CUST03972,2026-08-08,completed,UPI,2999
ORD009284,CUST03972,2025-10-29,completed,Card,2997
ORD009285,CUST03972,2026-06-28,returned,Card,1499
ORD009286,CUST03973,2026-04-15,completed,Card,4498
ORD009287,CUST03973,2025-03-03,completed,COD,1398
ORD009288,CUST03973,2026-08-22,completed,UPI,2398
ORD009289,CUST03973,2025-03-15,completed,Card,499
ORD009290,CUST03973,2026-03-23,completed,NetBanking,1698
ORD009291,CUST03973,2025-09-06,completed,COD,7497
ORD009292,CUST03974,2026-02-03,completed,NetBanking,2499
ORD009293,CUST03975,2025-11-18,completed,NetBanking,4798
ORD009294,CUST03975,2025-08-21,completed,Card,2798
ORD009295,CUST03976,2026-03-03,returned,UPI,5798
ORD009296,CUST03976,2026-01-06,completed,Card,4797
ORD009297,CUST03977,2026-08-23,completed,UPI,899
ORD009298,CUST03977,2025-04-22,completed,NetBanking,1299
ORD009299,CUST03978,2026-02-05,completed,Card,3298
ORD009300,CUST03979,2025-10-06,completed,Card,2499
ORD009301,CUST03980,2026-04-25,completed,COD,2398
ORD009302,CUST03980,2026-05-02,completed,Card,6498
ORD009303,CUST03981,2026-01-09,completed,NetBanking,1798
ORD009304,CUST03981,2026-01-24,returned,Card,4697
ORD009305,CUST03981,2026-03-15,completed,COD,2998
ORD009306,CUST03981,2026-06-17,completed,UPI,999
ORD009307,CUST03981,2025-10-29,completed,NetBanking,4698
ORD009308,CUST03981,2026-05-01,completed,UPI,1498
ORD009309,CUST03982,2025-11-27,completed,COD,899
ORD009310,CUST03986,2026-01-18,completed,UPI,499
ORD009311,CUST03986,2025-10-04,completed,NetBanking,3999
ORD009312,CUST03986,2026-06-14,completed,NetBanking,5397
ORD009313,CUST03986,2026-04-03,completed,NetBanking,2198
ORD009314,CUST03986,2026-08-14,completed,NetBanking,4298
ORD009315,CUST03986,2025-03-22,completed,NetBanking,3798
ORD009316,CUST03986,2026-02-07,completed,Card,2499
ORD009317,CUST03986,2025-03-14,completed,UPI,999
ORD009318,CUST03987,2025-06-26,completed,Card,4498
ORD009319,CUST03988,2025-05-05,completed,NetBanking,2298
ORD009320,CUST03990,2026-06-24,completed,COD,1799
ORD009321,CUST03991,2025-03-22,completed,UPI,3498
ORD009322,CUST03993,2026-06-30,completed,UPI,1299
ORD009323,CUST03993,2025-12-30,completed,COD,2499
ORD009324,CUST03993,2026-05-06,completed,NetBanking,1799
ORD009325,CUST03994,2026-02-11,completed,NetBanking,4498
ORD009326,CUST03995,2026-08-23,completed,NetBanking,3398
ORD009327,CUST03996,2026-08-20,completed,COD,2499
ORD009328,CUST03996,2025-07-27,cancelled,UPI,899
ORD009329,CUST03999,2025-03-21,completed,COD,899
ORD009330,CUST03999,2026-04-21,completed,Card,1198
ORD009331,CUST03999,2025-07-07,completed,Card,1398
ORD009332,CUST03999,2025-12-13,completed,NetBanking,6197
